Three-Digit ZIP Code,Year,Annual Change (%),HPI,HPI with 1990 base,HPI with 2000 base,
289,2005,13.38,161.90,.,141.24,
289,2006,12.01,181.33,.,158.20,
289,2007,5.18,190.73,.,166.39,
289,2008,-2.63,185.72,.,162.02,
289,2009,-4.43,177.49,.,154.84,
289,2010,-12.87,154.64,.,134.91,
289,2011,-7.05,143.74,.,125.40,
289,2012,-6.40,134.54,.,117.37,
289,2013,-3.07,130.40,.,113.76,
289,2014,0.00,130.41,.,113.77,
289,2015,6.00,138.23,.,120.60,
289,2016,5.25,145.49,.,126.92,
289,2017,2.94,149.77,.,130.66,
289,2018,5.80,158.46,.,138.24,
289,2019,4.36,165.37,.,144.27,
289,2020,4.68,173.11,.,151.02,
289,2021,14.42,198.08,.,172.81,
290,1976,.,100.00,54.32,40.44,
290,1977,0.91,100.91,54.82,40.81,
290,1978,9.22,110.22,59.87,44.57,
290,1979,8.23,119.29,64.80,48.24,
290,1980,10.21,131.47,71.42,53.16,
290,1981,5.29,138.42,75.19,55.97,
290,1982,-3.08,134.16,72.88,54.25,
290,1983,3.96,139.47,75.76,56.40,
290,1984,4.83,146.21,79.42,59.13,
290,1985,2.96,150.54,81.77,60.87,
290,1986,4.81,157.78,85.71,63.80,
290,1987,4.41,164.75,89.49,66.62,
290,1988,4.45,172.07,93.47,69.58,
290,1989,4.83,180.39,97.99,72.94,
290,1990,2.05,184.09,100.00,74.44,
290,1991,2.84,189.31,102.84,76.55,
290,1992,1.51,192.16,104.39,77.71,
290,1993,1.67,195.37,106.13,79.01,
290,1994,1.71,198.72,107.95,80.36,
290,1995,3.06,204.81,111.26,82.82,
290,1996,3.23,211.43,114.85,85.50,
290,1997,4.26,220.44,119.75,89.14,
290,1998,3.60,228.38,124.06,92.35,
290,1999,3.63,236.66,128.56,95.70,
290,2000,4.49,247.29,134.33,100.00,
290,2001,5.13,259.98,141.23,105.13,
290,2002,2.19,265.67,144.32,107.43,
290,2003,1.67,270.11,146.73,109.23,
290,2004,4.25,281.59,152.97,113.87,
290,2005,4.99,295.65,160.60,119.55,
290,2006,5.86,312.98,170.02,126.56,
290,2007,3.98,325.44,176.79,131.60,
290,2008,1.30,329.68,179.09,133.32,
290,2009,-2.00,323.07,175.50,130.65,
290,2010,-4.22,309.45,168.10,125.14,
290,2011,-3.09,299.90,162.91,121.27,
290,2012,-2.63,292.01,158.63,118.08,
290,2013,-0.89,289.42,157.22,117.04,
290,2014,0.46,290.75,157.94,117.57,
290,2015,3.67,301.43,163.74,121.89,
290,2016,2.06,307.64,167.12,124.40,
290,2017,4.84,322.54,175.21,130.43,
290,2018,4.03,335.53,182.27,135.68,
290,2019,4.71,351.32,190.84,142.07,
290,2020,2.30,359.39,195.23,145.33,
290,2021,11.74,401.58,218.14,162.39,
291,1975,.,100.00,46.58,35.55,
291,1976,13.34,113.34,52.79,40.30,
291,1977,3.23,117.01,54.50,41.60,
291,1978,13.82,133.18,62.03,47.35,
291,1979,3.88,138.35,64.44,49.19,
291,1980,7.73,149.04,69.42,52.99,
291,1981,6.81,159.18,74.14,56.59,
291,1982,6.41,169.38,78.89,60.22,
291,1983,-1.05,167.60,78.06,59.58,
291,1984,8.61,182.02,84.78,64.71,
291,1985,1.87,185.42,86.36,65.92,
291,1986,2.99,190.97,88.95,67.89,
291,1987,1.79,194.38,90.54,69.11,
291,1988,2.71,199.64,92.99,70.98,
291,1989,3.85,207.33,96.57,73.71,
291,1990,3.55,214.70,100.00,76.33,
291,1991,2.16,219.33,102.16,77.98,
291,1992,2.32,224.42,104.53,79.78,
291,1993,1.28,227.30,105.87,80.81,
291,1994,1.57,230.86,107.53,82.07,
291,1995,1.33,233.93,108.96,83.17,
291,1996,3.73,242.65,113.02,86.27,
291,1997,2.93,249.76,116.33,88.79,
291,1998,3.90,259.51,120.87,92.26,
291,1999,3.11,267.58,124.63,95.13,
291,2000,5.12,281.28,131.01,100.00,
291,2001,4.96,295.24,137.52,104.96,
291,2002,2.63,303.01,141.13,107.72,
291,2003,2.19,309.66,144.23,110.09,
291,2004,4.34,323.11,150.50,114.87,
291,2005,6.40,343.78,160.13,122.22,
291,2006,6.00,364.42,169.74,129.56,
291,2007,4.44,380.61,177.28,135.31,
291,2008,0.89,383.98,178.85,136.51,
291,2009,-1.51,378.19,176.15,134.45,
291,2010,-3.18,366.17,170.55,130.18,
291,2011,-4.10,351.15,163.56,124.84,
291,2012,-2.84,341.18,158.91,121.29,
291,2013,0.47,342.77,159.65,121.86,
291,2014,-0.27,341.83,159.22,121.53,
291,2015,2.14,349.14,162.62,124.12,
291,2016,1.51,354.43,165.08,126.00,
291,2017,2.66,363.85,169.47,129.36,
291,2018,4.33,379.60,176.81,134.95,
291,2019,4.88,398.11,185.43,141.53,
291,2020,3.59,412.41,192.09,146.62,
291,2021,9.40,451.19,210.15,160.41,
292,1975,.,100.00,43.14,33.06,
292,1976,4.93,104.93,45.26,34.69,
292,1977,5.59,110.79,47.79,36.63,
292,1978,11.68,123.74,53.38,40.91,
292,1979,14.16,141.26,60.94,46.70,
292,1980,12.91,159.50,68.80,52.73,
292,1981,4.95,167.40,72.21,55.34,
292,1982,6.82,178.82,77.14,59.12,
292,1983,0.31,179.37,77.38,59.30,
292,1984,4.02,186.58,80.49,61.68,
292,1985,4.06,194.15,83.75,64.19,
292,1986,3.34,200.65,86.55,66.33,
292,1987,4.85,210.38,90.75,69.55,
292,1988,4.24,219.31,94.60,72.50,
292,1989,3.55,227.08,97.96,75.07,
292,1990,2.08,231.82,100.00,76.64,
292,1991,1.50,235.30,101.50,77.79,
292,1992,1.85,239.65,103.38,79.23,
292,1993,1.15,242.41,104.57,80.14,
292,1994,1.51,246.05,106.14,81.35,
292,1995,2.30,251.71,108.58,83.21,
292,1996,2.93,259.08,111.76,85.65,
292,1997,3.31,267.65,115.46,88.49,
292,1998,3.45,276.89,119.44,91.54,
292,1999,3.95,287.82,124.16,95.15,
292,2000,5.09,302.48,130.48,100.00,
292,2001,4.44,315.92,136.28,104.44,
292,2002,2.26,323.05,139.35,106.80,
292,2003,2.21,330.20,142.44,109.16,
292,2004,4.10,343.74,148.28,113.64,
292,2005,6.43,365.83,157.81,120.94,
292,2006,4.51,382.35,164.94,126.40,
292,2007,3.55,395.92,170.79,130.89,
292,2008,0.54,398.05,171.71,131.59,
292,2009,-1.19,393.31,169.66,130.03,
292,2010,-4.33,376.27,162.31,124.39,
292,2011,-3.74,362.20,156.25,119.74,
292,2012,-2.80,352.07,151.87,116.39,
292,2013,-0.69,349.65,150.83,115.59,
292,2014,1.75,355.78,153.48,117.62,
292,2015,3.11,366.84,158.24,121.28,
292,2016,3.11,378.25,163.17,125.05,
292,2017,2.91,389.28,167.93,128.69,
292,2018,5.30,409.89,176.82,135.51,
292,2019,3.98,426.21,183.86,140.90,
292,2020,2.91,438.62,189.21,145.01,
292,2021,9.64,480.88,207.44,158.98,
293,1978,.,100.00,66.68,46.58,
293,1979,0.92,100.92,67.29,47.00,
293,1980,0.52,101.44,67.64,47.25,
293,1981,11.64,113.25,75.52,52.75,
293,1982,-2.16,110.81,73.88,51.61,
293,1983,9.99,121.88,81.27,56.76,
293,1984,0.66,122.68,81.80,57.14,
293,1985,3.79,127.33,84.90,59.30,
293,1986,2.43,130.43,86.97,60.75,
293,1987,3.67,135.21,90.16,62.98,
293,1988,0.58,135.99,90.68,63.34,
293,1989,7.26,145.87,97.26,67.94,
293,1990,2.81,149.97,100.00,69.85,
293,1991,2.02,153.00,102.02,71.26,
293,1992,2.96,157.52,105.03,73.37,
293,1993,2.69,161.75,107.86,75.34,
293,1994,3.48,167.38,111.61,77.96,
293,1995,6.84,178.83,119.24,83.29,
293,1996,4.99,187.76,125.20,87.45,
293,1997,3.89,195.06,130.07,90.85,
293,1998,4.12,203.10,135.43,94.60,
293,1999,3.10,209.39,139.62,97.52,
293,2000,2.54,214.71,143.16,100.00,
293,2001,4.44,224.23,149.51,104.44,
293,2002,2.24,229.24,152.86,106.77,
293,2003,1.24,232.08,154.75,108.09,
293,2004,1.13,234.71,156.51,109.32,
293,2005,3.27,242.40,161.63,112.90,
293,2006,2.70,248.95,166.00,115.95,
293,2007,3.09,256.64,171.12,119.53,
293,2008,0.94,259.04,172.73,120.65,
293,2009,0.35,259.94,173.33,121.07,
293,2010,-4.36,248.60,165.77,115.79,
293,2011,-3.59,239.69,159.82,111.63,
293,2012,-1.27,236.65,157.80,110.22,
293,2013,0.20,237.11,158.10,110.44,
293,2014,1.43,240.51,160.37,112.02,
293,2015,3.87,249.82,166.58,116.36,
293,2016,3.46,258.46,172.34,120.38,
293,2017,5.26,272.04,181.40,126.70,
293,2018,7.45,292.30,194.91,136.14,
293,2019,5.39,308.05,205.41,143.48,
293,2020,3.83,319.85,213.27,148.97,
293,2021,12.15,358.71,239.19,167.07,
294,1975,.,100.00,41.61,26.65,
294,1976,12.78,112.78,46.93,30.06,
294,1977,2.06,115.10,47.89,30.68,
294,1978,10.36,127.02,52.86,33.85,
294,1979,9.34,138.87,57.79,37.01,
294,1980,8.66,150.90,62.79,40.22,
294,1981,9.91,165.85,69.02,44.20,
294,1982,32.64,219.98,91.54,58.63,
294,1983,-12.61,192.24,80.00,51.24,
294,1984,0.44,193.09,80.35,51.46,
294,1985,3.73,200.30,83.35,53.38,
294,1986,1.37,203.05,84.50,54.12,
294,1987,6.51,216.28,90.00,57.64,
294,1988,4.24,225.46,93.82,60.09,
294,1989,3.18,232.63,96.81,62.00,
294,1990,3.30,240.31,100.00,64.05,
294,1991,2.80,247.03,102.80,65.84,
294,1992,1.98,251.92,104.83,67.14,
294,1993,0.42,252.99,105.28,67.43,
294,1994,1.04,255.63,106.38,68.13,
294,1995,1.31,258.98,107.77,69.02,
294,1996,4.33,270.21,112.44,72.02,
294,1997,5.44,284.91,118.56,75.93,
294,1998,7.14,305.26,127.03,81.36,
294,1999,10.51,337.34,140.38,89.91,
294,2000,11.22,375.21,156.14,100.00,
294,2001,6.44,399.38,166.19,106.44,
294,2002,4.01,415.39,172.86,110.71,
294,2003,3.37,429.40,178.69,114.44,
294,2004,8.33,465.15,193.56,123.97,
294,2005,14.76,533.78,222.12,142.26,
294,2006,13.08,603.59,251.17,160.87,
294,2007,3.40,624.14,259.72,166.34,
294,2008,-1.74,613.25,255.19,163.44,
294,2009,-6.98,570.44,237.38,152.03,
294,2010,-8.07,524.40,218.22,139.76,
294,2011,-5.28,496.71,206.70,132.38,
294,2012,-1.58,488.88,203.44,130.30,
294,2013,2.74,502.27,209.01,133.86,
294,2014,6.72,536.04,223.06,142.86,
294,2015,7.90,578.41,240.69,154.16,
294,2016,7.91,624.16,259.74,166.35,
294,2017,7.63,671.76,279.54,179.04,
294,2018,5.88,711.28,295.99,189.57,
294,2019,4.65,744.38,309.76,198.39,
294,2020,2.87,765.72,318.64,204.08,
294,2021,12.34,860.23,357.97,229.27,
295,1975,.,100.00,46.40,32.80,
295,1976,8.39,108.39,50.29,35.55,
295,1977,6.85,115.82,53.74,37.99,
295,1978,5.03,121.65,56.44,39.90,
295,1979,14.90,139.78,64.85,45.84,
295,1980,5.64,147.66,68.51,48.43,
295,1981,11.31,164.36,76.26,53.90,
295,1982,-2.25,160.66,74.54,52.69,
295,1983,2.86,165.26,76.67,54.20,
295,1984,6.67,176.28,81.79,57.81,
295,1985,5.40,185.79,86.20,60.93,
295,1986,2.13,189.75,88.04,62.23,
295,1987,3.13,195.69,90.80,64.18,
295,1988,3.73,202.99,94.18,66.58,
295,1989,2.81,208.70,96.83,68.45,
295,1990,3.28,215.53,100.00,70.69,
295,1991,2.27,220.43,102.27,72.30,
295,1992,2.52,226.00,104.85,74.12,
295,1993,2.21,230.98,107.17,75.76,
295,1994,2.55,236.87,109.90,77.69,
295,1995,4.27,246.98,114.59,81.00,
295,1996,4.71,258.61,119.99,84.82,
295,1997,5.06,271.71,126.06,89.11,
295,1998,3.97,282.49,131.06,92.65,
295,1999,3.81,293.24,136.05,96.17,
295,2000,3.98,304.90,141.46,100.00,
295,2001,4.76,319.41,148.20,104.76,
295,2002,3.16,329.52,152.89,108.07,
295,2003,2.33,337.22,156.46,110.60,
295,2004,5.12,354.48,164.47,116.26,
295,2005,10.38,391.29,181.54,128.33,
295,2006,11.60,436.66,202.60,143.21,
295,2007,4.72,457.25,212.15,149.97,
295,2008,-0.91,453.11,210.23,148.61,
295,2009,-5.76,427.01,198.12,140.05,
295,2010,-7.89,393.31,182.48,128.99,
295,2011,-5.03,373.53,173.30,122.51,
295,2012,-2.91,362.64,168.25,118.94,
295,2013,0.02,362.73,168.29,118.96,
295,2014,2.90,373.24,173.17,122.41,
295,2015,2.86,383.92,178.13,125.92,
295,2016,3.46,397.20,184.29,130.27,
295,2017,2.90,408.72,189.63,134.05,
295,2018,4.73,428.07,198.61,140.39,
295,2019,3.61,443.51,205.77,145.46,
295,2020,3.77,460.25,213.54,150.95,
295,2021,10.80,509.96,236.60,167.25,
296,1975,.,100.00,50.53,35.09,
296,1976,-3.68,96.32,48.67,33.80,
296,1977,8.57,104.58,52.85,36.70,
296,1978,9.84,114.86,58.04,40.31,
296,1979,5.12,120.75,61.02,42.37,
296,1980,13.67,137.25,69.36,48.16,
296,1981,12.73,154.72,78.18,54.29,
296,1982,-6.41,144.80,73.17,50.81,
296,1983,8.55,157.18,79.42,55.16,
296,1984,2.42,160.98,81.35,56.49,
296,1985,2.50,165.01,83.38,57.91,
296,1986,3.36,170.55,86.18,59.85,
296,1987,2.23,174.36,88.11,61.19,
296,1988,6.25,185.25,93.61,65.01,
296,1989,3.96,192.59,97.32,67.58,
296,1990,2.75,197.89,100.00,69.44,
296,1991,2.67,203.18,102.67,71.30,
296,1992,2.07,207.38,104.79,72.77,
296,1993,2.19,211.91,107.08,74.36,
296,1994,3.85,220.07,111.21,77.23,
296,1995,5.51,232.19,117.33,81.48,
296,1996,3.82,241.06,121.82,84.59,
296,1997,4.53,251.99,127.34,88.43,
296,1998,4.13,262.40,132.60,92.08,
296,1999,4.10,273.15,138.03,95.86,
296,2000,4.32,284.96,144.00,100.00,
296,2001,4.47,297.69,150.43,104.47,
296,2002,2.58,305.36,154.31,107.16,
296,2003,1.52,310.01,156.65,108.79,
296,2004,1.81,315.62,159.49,110.76,
296,2005,3.82,327.68,165.59,114.99,
296,2006,4.34,341.92,172.78,119.99,
296,2007,4.52,357.36,180.58,125.40,
296,2008,2.38,365.86,184.88,128.39,
296,2009,-1.56,360.15,181.99,126.38,
296,2010,-3.45,347.71,175.71,122.02,
296,2011,-3.34,336.08,169.83,117.94,
296,2012,-0.72,333.68,168.62,117.09,
296,2013,1.02,337.08,170.33,118.29,
296,2014,3.27,348.11,175.91,122.16,
296,2015,4.18,362.67,183.27,127.27,
296,2016,5.06,381.01,192.53,133.70,
296,2017,6.14,404.39,204.35,141.91,
296,2018,6.61,431.12,217.86,151.29,
296,2019,5.97,456.88,230.87,160.33,
296,2020,3.60,473.30,239.17,166.09,
296,2021,10.50,522.99,264.28,183.53,
297,1976,.,100.00,48.37,34.66,
297,1977,0.39,100.39,48.56,34.79,
297,1978,9.75,110.18,53.30,38.19,
297,1979,7.17,118.08,57.12,40.93,
297,1980,8.07,127.61,61.73,44.23,
297,1981,7.11,136.69,66.12,47.37,
297,1982,3.22,141.09,68.25,48.90,
297,1983,5.90,149.41,72.27,51.78,
297,1984,2.33,152.89,73.96,52.99,
297,1985,8.55,165.96,80.28,57.52,
297,1986,4.61,173.61,83.98,60.17,
297,1987,5.52,183.19,88.62,63.49,
297,1988,6.50,195.10,94.38,67.62,
297,1989,3.07,201.09,97.27,69.69,
297,1990,2.80,206.72,100.00,71.65,
297,1991,2.60,212.09,102.60,73.51,
297,1992,1.40,215.06,104.03,74.54,
297,1993,1.73,218.78,105.83,75.83,
297,1994,2.17,223.52,108.13,77.47,
297,1995,4.58,233.75,113.08,81.02,
297,1996,4.38,243.99,118.03,84.57,
297,1997,5.03,256.25,123.96,88.82,
297,1998,4.25,267.16,129.24,92.59,
297,1999,4.02,277.91,134.44,96.32,
297,2000,3.82,288.52,139.57,100.00,
297,2001,4.66,301.98,146.08,104.66,
297,2002,2.35,309.06,149.51,107.12,
297,2003,1.33,313.19,151.50,108.55,
297,2004,2.42,320.76,155.17,111.17,
297,2005,3.46,331.86,160.53,115.02,
297,2006,5.94,351.57,170.07,121.85,
297,2007,5.03,369.24,178.62,127.98,
297,2008,1.37,374.31,181.07,129.73,
297,2009,-1.86,367.33,177.69,127.31,
297,2010,-5.22,348.15,168.41,120.67,
297,2011,-3.74,335.11,162.11,116.15,
297,2012,-1.69,329.44,159.37,114.18,
297,2013,1.85,335.54,162.31,116.29,
297,2014,3.76,348.16,168.42,120.67,
297,2015,4.07,362.34,175.28,125.59,
297,2016,4.92,380.15,183.90,131.76,
297,2017,7.31,407.94,197.34,141.39,
297,2018,7.02,436.57,211.19,151.31,
297,2019,5.27,459.58,222.32,159.29,
297,2020,3.53,475.78,230.16,164.90,
297,2021,14.21,543.41,262.87,188.34,
298,1975,.,100.00,45.87,38.84,
298,1976,2.22,102.22,46.89,39.71,
298,1977,12.79,115.30,52.89,44.79,
298,1978,7.64,124.11,56.93,48.21,
298,1979,8.15,134.22,61.57,52.14,
298,1980,10.69,148.56,68.15,57.71,
298,1981,2.26,151.92,69.69,59.01,
298,1982,4.91,159.38,73.11,61.91,
298,1983,4.35,166.32,76.30,64.60,
298,1984,2.82,171.00,78.44,66.42,
298,1985,5.31,180.07,82.61,69.95,
298,1986,3.56,186.48,85.55,72.44,
298,1987,4.82,195.47,89.67,75.93,
298,1988,2.02,199.42,91.48,77.46,
298,1989,4.45,208.29,95.55,80.91,
298,1990,4.66,217.99,100.00,84.68,
298,1991,1.88,222.08,101.88,86.27,
298,1992,2.88,228.47,104.81,88.75,
298,1993,1.62,232.18,106.51,90.19,
298,1994,0.53,233.42,107.08,90.67,
298,1995,-0.99,231.11,106.02,89.77,
298,1996,1.47,234.51,107.58,91.09,
298,1997,1.70,238.48,109.40,92.64,
298,1998,3.79,247.51,113.54,96.14,
298,1999,1.06,250.13,114.74,97.16,
298,2000,2.92,257.44,118.10,100.00,
298,2001,5.29,271.06,124.34,105.29,
298,2002,3.83,281.43,129.10,109.32,
298,2003,1.74,286.32,131.35,111.22,
298,2004,3.71,296.94,136.22,115.34,
298,2005,7.32,318.67,146.19,123.78,
298,2006,9.38,348.56,159.90,135.39,
298,2007,7.62,375.11,172.08,145.71,
298,2008,1.79,381.81,175.15,148.31,
298,2009,-1.97,374.30,171.71,145.39,
298,2010,-4.24,358.43,164.43,139.23,
298,2011,-3.07,347.42,159.38,134.95,
298,2012,-2.81,337.64,154.89,131.15,
298,2013,-1.72,331.85,152.23,128.90,
298,2014,0.30,332.84,152.68,129.29,
298,2015,1.23,336.92,154.56,130.87,
298,2016,4.08,350.67,160.86,136.21,
298,2017,2.90,360.84,165.53,140.16,
298,2018,5.20,379.59,174.13,147.45,
298,2019,4.54,396.82,182.04,154.14,
298,2020,4.01,412.72,189.33,160.32,
298,2021,10.43,455.77,209.08,177.04,
299,1977,.,100.00,47.89,29.00,
299,1978,12.25,112.25,53.75,32.55,
299,1979,1.55,113.99,54.58,33.06,
299,1980,20.54,137.41,65.80,39.85,
299,1981,34.56,184.89,88.54,53.62,
299,1982,-0.36,184.22,88.22,53.42,
299,1983,-1.71,181.08,86.71,52.51,
299,1984,0.23,181.50,86.91,52.64,
299,1985,0.51,182.42,87.35,52.90,
299,1986,5.57,192.57,92.21,55.85,
299,1987,-0.06,192.45,92.15,55.81,
299,1988,3.23,198.67,95.13,57.61,
299,1989,1.32,201.29,96.39,58.37,
299,1990,3.75,208.83,100.00,60.56,
299,1991,2.27,213.58,102.27,61.94,
299,1992,1.71,217.23,104.02,63.00,
299,1993,2.68,223.04,106.80,64.68,
299,1994,3.65,231.18,110.70,67.04,
299,1995,8.48,250.79,120.09,72.73,
299,1996,5.25,263.95,126.40,76.55,
299,1997,7.12,282.76,135.40,82.00,
299,1998,4.54,295.59,141.54,85.72,
299,1999,6.74,315.51,151.08,91.50,
299,2000,9.29,344.83,165.12,100.00,
299,2001,7.90,372.09,178.17,107.90,
299,2002,3.53,385.22,184.46,111.71,
299,2003,3.14,397.33,190.26,115.22,
299,2004,8.29,430.26,206.03,124.77,
299,2005,12.54,484.23,231.87,140.43,
299,2006,13.02,547.25,262.05,158.70,
299,2007,3.59,566.87,271.45,164.39,
299,2008,-2.77,551.16,263.93,159.84,
299,2009,-5.87,518.79,248.42,150.45,
299,2010,-11.18,460.78,220.64,133.62,
299,2011,-5.84,433.88,207.76,125.82,
299,2012,-3.33,419.42,200.84,121.63,
299,2013,-2.62,408.44,195.58,118.45,
299,2014,4.09,425.16,203.59,123.30,
299,2015,6.64,453.39,217.10,131.48,
299,2016,3.75,470.40,225.25,136.41,
299,2017,4.76,492.79,235.98,142.91,
299,2018,7.01,527.36,252.53,152.93,
299,2019,4.25,549.76,263.25,159.43,
299,2020,3.68,569.97,272.93,165.29,
299,2021,13.19,645.18,308.94,187.10,
300,1975,.,100.00,46.58,33.28,
300,1976,0.89,100.89,46.99,33.58,
300,1977,4.18,105.10,48.95,34.98,
300,1978,8.44,113.97,53.09,37.93,
300,1979,12.83,128.59,59.89,42.80,
300,1980,11.04,142.79,66.51,47.53,
300,1981,7.26,153.16,71.34,50.98,
300,1982,6.21,162.67,75.77,54.14,
300,1983,3.53,168.41,78.44,56.05,
300,1984,6.58,179.50,83.61,59.74,
300,1985,4.77,188.06,87.59,62.59,
300,1986,5.36,198.13,92.28,65.94,
300,1987,3.92,205.90,95.90,68.53,
300,1988,3.20,212.50,98.98,70.73,
300,1989,1.50,215.69,100.46,71.79,
300,1990,-0.46,214.70,100.00,71.46,
300,1991,0.46,215.69,100.46,71.79,
300,1992,1.58,219.09,102.05,72.92,
300,1993,1.86,223.17,103.94,74.28,
300,1994,1.65,226.86,105.66,75.50,
300,1995,3.84,235.57,109.72,78.40,
300,1996,3.59,244.03,113.66,81.22,
300,1997,3.71,253.08,117.87,84.23,
300,1998,5.03,265.80,123.80,88.47,
300,1999,5.26,279.79,130.32,93.12,
300,2000,7.39,300.46,139.94,100.00,
300,2001,6.21,319.12,148.64,106.21,
300,2002,3.78,331.20,154.26,110.23,
300,2003,1.77,337.06,156.99,112.18,
300,2004,3.60,349.19,162.64,116.22,
300,2005,4.60,365.25,170.12,121.56,
300,2006,3.28,377.24,175.70,125.55,
300,2007,1.76,383.88,178.80,127.77,
300,2008,-3.52,370.38,172.51,123.27,
300,2009,-6.31,347.00,161.62,115.49,
300,2010,-8.68,316.87,147.59,105.46,
300,2011,-7.66,292.60,136.29,97.39,
300,2012,-5.86,275.45,128.29,91.68,
300,2013,6.09,292.23,136.11,97.26,
300,2014,11.94,327.13,152.37,108.88,
300,2015,7.05,350.18,163.10,116.55,
300,2016,7.52,376.52,175.37,125.31,
300,2017,7.63,405.25,188.75,134.88,
300,2018,8.36,439.15,204.54,146.16,
300,2019,6.18,466.28,217.18,155.19,
300,2020,3.74,483.72,225.30,161.00,
300,2021,13.73,550.15,256.24,183.10,
301,1975,.,100.00,46.46,32.82,
301,1976,7.28,107.28,49.84,35.21,
301,1977,3.42,110.95,51.55,36.41,
301,1978,6.07,117.69,54.68,38.62,
301,1979,11.27,130.96,60.84,42.97,
301,1980,10.99,145.35,67.53,47.70,
301,1981,3.40,150.28,69.82,49.32,
301,1982,2.38,153.86,71.48,50.49,
301,1983,7.79,165.85,77.05,54.42,
301,1984,6.14,176.03,81.78,57.76,
301,1985,4.43,183.82,85.40,60.32,
301,1986,5.56,194.04,90.15,63.68,
301,1987,4.95,203.64,94.61,66.82,
301,1988,4.09,211.96,98.48,69.56,
301,1989,1.47,215.08,99.93,70.58,
301,1990,0.07,215.24,100.00,70.63,
301,1991,0.57,216.47,100.57,71.03,
301,1992,2.42,221.70,103.00,72.75,
301,1993,2.30,226.79,105.37,74.42,
301,1994,1.78,230.83,107.24,75.75,
301,1995,4.47,241.13,112.03,79.13,
301,1996,3.34,249.18,115.77,81.77,
301,1997,4.21,259.66,120.64,85.21,
301,1998,4.85,272.26,126.49,89.34,
301,1999,4.68,285.00,132.41,93.52,
301,2000,6.93,304.74,141.58,100.00,
301,2001,6.85,325.62,151.28,106.85,
301,2002,4.07,338.88,157.44,111.20,
301,2003,2.46,347.23,161.32,113.94,
301,2004,3.97,361.02,167.73,118.47,
301,2005,4.26,376.40,174.88,123.52,
301,2006,2.93,387.43,180.00,127.13,
301,2007,1.72,394.08,183.09,129.32,
301,2008,-3.15,381.65,177.32,125.24,
301,2009,-6.09,358.42,166.52,117.62,
301,2010,-9.90,322.96,150.05,105.98,
301,2011,-9.26,293.05,136.15,96.16,
301,2012,-6.37,274.39,127.48,90.04,
301,2013,5.03,288.18,133.89,94.57,
301,2014,11.00,319.87,148.61,104.97,
301,2015,7.44,343.67,159.67,112.78,
301,2016,6.39,365.63,169.87,119.98,
301,2017,8.00,394.89,183.46,129.58,
301,2018,8.94,430.20,199.87,141.17,
301,2019,6.26,457.14,212.39,150.01,
301,2020,5.23,481.03,223.49,157.85,
301,2021,15.10,553.65,257.22,181.68,
302,1975,.,100.00,51.07,36.99,
302,1976,-5.50,94.50,48.26,34.96,
302,1977,12.65,106.45,54.36,39.38,
302,1978,6.23,113.08,57.75,41.83,
302,1979,9.20,123.48,63.06,45.68,
302,1980,6.03,130.93,66.86,48.43,
302,1981,9.52,143.40,73.23,53.04,
302,1982,1.85,146.05,74.58,54.03,
302,1983,1.87,148.79,75.98,55.04,
302,1984,6.82,158.94,81.16,58.79,
302,1985,3.38,164.31,83.91,60.78,
302,1986,4.38,171.50,87.58,63.44,
302,1987,5.01,180.10,91.97,66.62,
302,1988,4.31,187.86,95.93,69.49,
302,1989,3.04,193.57,98.85,71.60,
302,1990,1.17,195.83,100.00,72.44,
302,1991,0.94,197.67,100.94,73.12,
302,1992,1.56,200.75,102.51,74.26,
302,1993,1.93,204.61,104.49,75.69,
302,1994,2.16,209.02,106.74,77.32,
302,1995,2.70,214.66,109.62,79.41,
302,1996,3.41,221.99,113.36,82.11,
302,1997,4.52,232.02,118.48,85.82,
302,1998,4.21,241.79,123.47,89.44,
302,1999,4.96,253.78,129.60,93.88,
302,2000,6.52,270.34,138.05,100.00,
302,2001,5.88,286.23,146.17,105.88,
302,2002,3.76,297.00,151.67,109.86,
302,2003,2.06,303.12,154.79,112.12,
302,2004,3.72,314.40,160.55,116.30,
302,2005,3.94,326.77,166.87,120.87,
302,2006,2.30,334.29,170.71,123.66,
302,2007,0.29,335.26,171.20,124.02,
302,2008,-3.33,324.10,165.50,119.89,
302,2009,-5.74,305.50,156.01,113.01,
302,2010,-9.48,276.56,141.23,102.30,
302,2011,-9.13,251.30,128.33,92.96,
302,2012,-6.62,234.67,119.83,86.80,
302,2013,3.66,243.26,124.22,89.98,
302,2014,8.08,262.91,134.26,97.25,
302,2015,7.16,281.72,143.86,104.21,
302,2016,5.39,296.92,151.62,109.83,
302,2017,6.54,316.34,161.54,117.01,
302,2018,7.55,340.22,173.74,125.85,
302,2019,6.25,361.49,184.60,133.72,
302,2020,4.14,376.47,192.25,139.26,
302,2021,14.20,429.93,219.55,159.03,
303,1975,.,100.00,37.89,22.22,
303,1976,1.41,101.41,38.42,22.54,
303,1977,3.58,105.04,39.80,23.34,
303,1978,7.50,112.92,42.78,25.10,
303,1979,10.90,125.23,47.45,27.83,
303,1980,15.22,144.29,54.67,32.07,
303,1981,10.86,159.97,60.61,35.55,
303,1982,13.20,181.08,68.61,40.24,
303,1983,-0.49,180.20,68.28,40.05,
303,1984,5.37,189.88,71.94,42.20,
303,1985,6.62,202.44,76.70,44.99,
303,1986,7.06,216.74,82.12,48.17,
